开始时间,结束时间,粒度,云环境,服务器ID,服务器名称,服务器当前使用功率(W),CPU温度(℃)
2022-12-21 19:20:00,2022-12-21 19:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,48.5
2022-12-21 19:15:00,2022-12-21 19:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,48.75
2022-12-21 19:10:00,2022-12-21 19:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,48.25
2022-12-21 19:05:00,2022-12-21 19:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,48.75
2022-12-21 19:00:00,2022-12-21 19:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 18:55:00,2022-12-21 19:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,48.75
2022-12-21 18:50:00,2022-12-21 18:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.75
2022-12-21 18:45:00,2022-12-21 18:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
2022-12-21 18:40:00,2022-12-21 18:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.25
2022-12-21 18:35:00,2022-12-21 18:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.0
2022-12-21 18:30:00,2022-12-21 18:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
2022-12-21 18:25:00,2022-12-21 18:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.0
2022-12-21 18:20:00,2022-12-21 18:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.25
2022-12-21 18:15:00,2022-12-21 18:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.0
2022-12-21 18:10:00,2022-12-21 18:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
2022-12-21 18:05:00,2022-12-21 18:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.5
2022-12-21 18:00:00,2022-12-21 18:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,49.0
2022-12-21 17:55:00,2022-12-21 18:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 17:50:00,2022-12-21 17:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 17:45:00,2022-12-21 17:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,49.25
2022-12-21 17:40:00,2022-12-21 17:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.0
2022-12-21 17:35:00,2022-12-21 17:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,48.5
2022-12-21 17:30:00,2022-12-21 17:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.0
2022-12-21 17:25:00,2022-12-21 17:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.25
2022-12-21 17:20:00,2022-12-21 17:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.75
2022-12-21 17:15:00,2022-12-21 17:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
2022-12-21 17:10:00,2022-12-21 17:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.75
2022-12-21 17:05:00,2022-12-21 17:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.0
2022-12-21 17:00:00,2022-12-21 17:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,570,49.25
2022-12-21 16:55:00,2022-12-21 17:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
2022-12-21 16:50:00,2022-12-21 16:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.25
2022-12-21 16:45:00,2022-12-21 16:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.25
2022-12-21 16:40:00,2022-12-21 16:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.0
2022-12-21 16:35:00,2022-12-21 16:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.5
2022-12-21 16:30:00,2022-12-21 16:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,563,49.25
2022-12-21 16:25:00,2022-12-21 16:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.25
2022-12-21 16:20:00,2022-12-21 16:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 16:15:00,2022-12-21 16:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.75
2022-12-21 16:10:00,2022-12-21 16:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 16:05:00,2022-12-21 16:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
2022-12-21 16:00:00,2022-12-21 16:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,49.5
2022-12-21 15:55:00,2022-12-21 16:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,50.75
2022-12-21 15:50:00,2022-12-21 15:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 15:45:00,2022-12-21 15:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.5
2022-12-21 15:40:00,2022-12-21 15:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
2022-12-21 15:35:00,2022-12-21 15:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.0
2022-12-21 15:30:00,2022-12-21 15:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.75
2022-12-21 15:25:00,2022-12-21 15:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,50.0
2022-12-21 15:20:00,2022-12-21 15:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,48.5
2022-12-21 15:15:00,2022-12-21 15:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.75
2022-12-21 15:10:00,2022-12-21 15:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,49.0
2022-12-21 15:05:00,2022-12-21 15:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 15:00:00,2022-12-21 15:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.25
2022-12-21 14:55:00,2022-12-21 15:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.25
2022-12-21 14:50:00,2022-12-21 14:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,50.0
2022-12-21 14:45:00,2022-12-21 14:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 14:40:00,2022-12-21 14:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,50.0
2022-12-21 14:35:00,2022-12-21 14:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,49.25
2022-12-21 14:30:00,2022-12-21 14:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.75
2022-12-21 14:25:00,2022-12-21 14:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.75
2022-12-21 14:20:00,2022-12-21 14:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.5
2022-12-21 14:15:00,2022-12-21 14:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,50.0
2022-12-21 14:10:00,2022-12-21 14:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.5
2022-12-21 14:05:00,2022-12-21 14:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.75
2022-12-21 14:00:00,2022-12-21 14:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.75
2022-12-21 13:55:00,2022-12-21 14:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,565,49.5
2022-12-21 13:50:00,2022-12-21 13:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,570,49.5
2022-12-21 13:45:00,2022-12-21 13:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,566,50.0
2022-12-21 13:40:00,2022-12-21 13:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.75
2022-12-21 13:35:00,2022-12-21 13:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,49.5
2022-12-21 13:30:00,2022-12-21 13:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,569,49.25
2022-12-21 13:25:00,2022-12-21 13:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,48.75
2022-12-21 13:20:00,2022-12-21 13:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,49.0
2022-12-21 13:15:00,2022-12-21 13:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,50.5
2022-12-21 13:10:00,2022-12-21 13:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,568,49.5
2022-12-21 13:05:00,2022-12-21 13:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,567,50.5
2022-12-21 13:00:00,2022-12-21 13:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,565,50.75
2022-12-21 12:55:00,2022-12-21 13:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,602,53.25
2022-12-21 12:50:00,2022-12-21 12:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,53.25
2022-12-21 12:45:00,2022-12-21 12:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,681,53.5
2022-12-21 12:40:00,2022-12-21 12:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,591,51.75
2022-12-21 12:35:00,2022-12-21 12:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,587,53.5
2022-12-21 12:30:00,2022-12-21 12:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,619,53.0
2022-12-21 12:25:00,2022-12-21 12:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,603,52.5
2022-12-21 12:20:00,2022-12-21 12:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,625,53.5
2022-12-21 12:15:00,2022-12-21 12:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,627,54.75
2022-12-21 12:10:00,2022-12-21 12:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,613,52.75
2022-12-21 12:05:00,2022-12-21 12:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,610,52.25
2022-12-21 12:00:00,2022-12-21 12:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,594,52.25
2022-12-21 11:55:00,2022-12-21 12:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,51.75
2022-12-21 11:50:00,2022-12-21 11:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,588,52.0
2022-12-21 11:45:00,2022-12-21 11:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,615,53.0
2022-12-21 11:40:00,2022-12-21 11:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,614,52.0
2022-12-21 11:35:00,2022-12-21 11:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,631,53.5
2022-12-21 11:30:00,2022-12-21 11:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,52.75
2022-12-21 11:25:00,2022-12-21 11:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,604,52.25
2022-12-21 11:20:00,2022-12-21 11:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,54.0
2022-12-21 11:15:00,2022-12-21 11:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,638,55.5
2022-12-21 11:10:00,2022-12-21 11:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,631,54.5
2022-12-21 11:05:00,2022-12-21 11:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,649,55.5
2022-12-21 11:00:00,2022-12-21 11:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,634,55.25
2022-12-21 10:55:00,2022-12-21 11:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,623,54.25
2022-12-21 10:50:00,2022-12-21 10:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,650,55.0
2022-12-21 10:45:00,2022-12-21 10:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,635,54.75
2022-12-21 10:40:00,2022-12-21 10:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,637,55.25
2022-12-21 10:35:00,2022-12-21 10:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,634,54.75
2022-12-21 10:30:00,2022-12-21 10:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,630,54.5
2022-12-21 10:25:00,2022-12-21 10:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,619,54.75
2022-12-21 10:20:00,2022-12-21 10:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,626,55.0
2022-12-21 10:15:00,2022-12-21 10:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,627,54.5
2022-12-21 10:10:00,2022-12-21 10:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,632,55.0
2022-12-21 10:05:00,2022-12-21 10:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,55.75
2022-12-21 10:00:00,2022-12-21 10:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,623,55.75
2022-12-21 09:55:00,2022-12-21 10:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,657,55.75
2022-12-21 09:50:00,2022-12-21 09:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,638,55.75
2022-12-21 09:45:00,2022-12-21 09:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,641,55.5
2022-12-21 09:40:00,2022-12-21 09:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,630,55.5
2022-12-21 09:35:00,2022-12-21 09:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,662,56.75
2022-12-21 09:30:00,2022-12-21 09:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,638,55.75
2022-12-21 09:25:00,2022-12-21 09:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,639,56.0
2022-12-21 09:20:00,2022-12-21 09:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,685,51.0
2022-12-21 09:15:00,2022-12-21 09:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,635,56.25
2022-12-21 09:10:00,2022-12-21 09:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,673,54.75
2022-12-21 09:05:00,2022-12-21 09:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,645,49.5
2022-12-21 09:00:00,2022-12-21 09:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,648,49.5
2022-12-21 08:55:00,2022-12-21 09:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,657,49.5
2022-12-21 08:50:00,2022-12-21 08:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,681,51.0
2022-12-21 08:45:00,2022-12-21 08:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,670,49.75
2022-12-21 08:40:00,2022-12-21 08:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,663,49.75
2022-12-21 08:35:00,2022-12-21 08:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,702,52.25
2022-12-21 08:30:00,2022-12-21 08:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,694,52.0
2022-12-21 08:25:00,2022-12-21 08:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,661,50.5
2022-12-21 08:20:00,2022-12-21 08:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,649,51.5
2022-12-21 08:15:00,2022-12-21 08:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,653,49.75
2022-12-21 08:10:00,2022-12-21 08:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,734,54.0
2022-12-21 08:05:00,2022-12-21 08:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,738,54.25
2022-12-21 08:00:00,2022-12-21 08:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,679,56.75
2022-12-21 07:55:00,2022-12-21 08:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,622,54.0
2022-12-21 07:50:00,2022-12-21 07:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,588,52.25
2022-12-21 07:45:00,2022-12-21 07:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,53.5
2022-12-21 07:40:00,2022-12-21 07:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,594,53.75
2022-12-21 07:35:00,2022-12-21 07:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,635,54.25
2022-12-21 07:30:00,2022-12-21 07:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,639,53.75
2022-12-21 07:25:00,2022-12-21 07:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,615,53.25
2022-12-21 07:20:00,2022-12-21 07:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,613,53.25
2022-12-21 07:15:00,2022-12-21 07:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,612,53.5
2022-12-21 07:10:00,2022-12-21 07:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,54.0
2022-12-21 07:05:00,2022-12-21 07:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,615,54.5
2022-12-21 07:00:00,2022-12-21 07:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,683,56.5
2022-12-21 06:55:00,2022-12-21 07:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,625,54.25
2022-12-21 06:50:00,2022-12-21 06:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,683,56.5
2022-12-21 06:45:00,2022-12-21 06:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,616,54.75
2022-12-21 06:40:00,2022-12-21 06:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,623,54.25
2022-12-21 06:35:00,2022-12-21 06:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,606,53.5
2022-12-21 06:30:00,2022-12-21 06:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,603,52.75
2022-12-21 06:25:00,2022-12-21 06:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,607,52.5
2022-12-21 06:20:00,2022-12-21 06:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,596,53.0
2022-12-21 06:15:00,2022-12-21 06:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,596,52.5
2022-12-21 06:10:00,2022-12-21 06:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,54.75
2022-12-21 06:05:00,2022-12-21 06:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,654,55.0
2022-12-21 06:00:00,2022-12-21 06:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,657,55.25
2022-12-21 05:55:00,2022-12-21 06:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,645,55.25
2022-12-21 05:50:00,2022-12-21 05:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,638,54.75
2022-12-21 05:45:00,2022-12-21 05:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,643,55.5
2022-12-21 05:40:00,2022-12-21 05:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,641,55.0
2022-12-21 05:35:00,2022-12-21 05:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,54.5
2022-12-21 05:30:00,2022-12-21 05:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,633,54.25
2022-12-21 05:25:00,2022-12-21 05:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,54.5
2022-12-21 05:20:00,2022-12-21 05:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,630,53.75
2022-12-21 05:15:00,2022-12-21 05:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,635,54.25
2022-12-21 05:10:00,2022-12-21 05:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,632,54.75
2022-12-21 05:05:00,2022-12-21 05:10:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,643,53.0
2022-12-21 05:00:00,2022-12-21 05:05:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,636,53.75
2022-12-21 04:55:00,2022-12-21 05:00:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,618,53.5
2022-12-21 04:50:00,2022-12-21 04:55:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,608,53.0
2022-12-21 04:45:00,2022-12-21 04:50:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,625,53.75
2022-12-21 04:40:00,2022-12-21 04:45:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,630,53.75
2022-12-21 04:35:00,2022-12-21 04:40:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,642,53.75
2022-12-21 04:30:00,2022-12-21 04:35:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,623,53.75
2022-12-21 04:25:00,2022-12-21 04:30:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,611,53.25
2022-12-21 04:20:00,2022-12-21 04:25:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,635,54.0
2022-12-21 04:15:00,2022-12-21 04:20:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,604,53.5
2022-12-21 04:10:00,2022-12-21 04:15:00,5 分钟,XAR03,93a40255-817c-4e94-b976-2193b7c8e807,8500-B0503-01,633,53.25
